pair_id,band,paradigm,source_index,source_pair_id,prefix,suffix,good_verb,bad_verb,sentence_good,sentence_bad,good_whole_lp,good_verb_lp,good_suffix_lp,good_by_lp,good_n_scored_tokens,good_verb_tokens,bad_whole_lp,bad_verb_lp,bad_suffix_lp,bad_by_lp,bad_n_scored_tokens,bad_verb_tokens,whole_margin,verb_margin,suffix_margin,by_margin,correct
head/passive_2/391,head,passive_2,391,391,Some veterans were ,.,overcome,remained,Some veterans were overcome.,Some veterans were remained.,-26.288689136505127,-7.868131160736084,-4.5761871337890625,0.0,4,1,-29.98264503479004,-13.071256637573242,-3.0670175552368164,0.0,4,1,3.693955898284912,5.203125476837158,-1.509169578552246,0.0,1
head/passive_2/392,head,passive_2,392,392,An analyst was ,.,yielded,laughed,An analyst was yielded.,An analyst was laughed.,-31.49558424949646,-14.440414428710938,-3.2577836513519287,0.0,4,1,-30.990453720092773,-10.221664428710938,-6.971403121948242,0.0,4,1,-0.5051305294036865,-4.21875,3.7136194705963135,0.0,0
head/passive_2/393,head,passive_2,393,393,That harper wasn't ,.,supplied,screamed,That harper wasn't supplied.,That harper wasn't screamed.,-38.13230027258396,-12.81177806854248,-3.0374252796173096,0.0,6,1,-37.39346708357334,-12.35865306854248,-2.7517170906066895,0.0,6,1,-0.7388331890106201,-0.453125,-0.2857081890106201,0.0,0
head/passive_2/394,head,passive_2,394,394,A mutation is ,.,manipulated,progressed,A mutation is manipulated.,A mutation is progressed.,-29.252576112747192,-13.462547302246094,-3.731449842453003,0.0,4,1,-27.554308891296387,-11.931297302246094,-3.5644326210021973,0.0,4,1,-1.6982672214508057,-1.53125,-0.16701722145080566,0.0,0
head/passive_2/395,head,passive_2,395,395,Some sexist is ,.,packed,laughed,Some sexist is packed.,Some sexist is laughed.,-36.41913318634033,-13.722003936767578,-3.44100284576416,0.0,5,1,-38.30018663406372,-12.659503936767578,-6.384556293487549,0.0,5,1,1.8810534477233887,-1.0625,2.9435534477233887,0.0,1
head/passive_2/396,head,passive_2,396,396,The sniper was ,.,distinguished,laughed,The sniper was distinguished.,The sniper was laughed.,-32.21882963180542,-11.852352142333984,-5.559296131134033,0.0,5,1,-34.67289161682129,-11.524227142333984,-8.341483116149902,0.0,5,1,2.454061985015869,-0.328125,2.782186985015869,0.0,1
head/passive_2/397,head,passive_2,397,397,These creatures aren't ,.,sourced,existed,These creatures aren't sourced.,These creatures aren't existed.,-30.578546166419983,-11.30456256866455,-4.658864974975586,0.0,5,1,-29.331326603889465,-12.10143756866455,-2.6147704124450684,0.0,5,1,-1.2472195625305176,0.796875,-2.0440945625305176,0.0,0
head/passive_2/398,head,passive_2,398,398,Many cats were ,.,starred,arrived,Many cats were starred.,Many cats were arrived.,-29.788989543914795,-13.203615188598633,-3.034198760986328,0.0,4,1,-28.003234386444092,-10.953615188598633,-3.498443603515625,0.0,4,1,-1.7857551574707031,-2.25,0.4642448425292969,0.0,0
head/passive_2/399,head,passive_2,399,399,An indictment wasn't ,.,implied,remained,An indictment wasn't implied.,An indictment wasn't remained.,-32.247947692871094,-10.819130897521973,-1.8438198566436768,0.0,5,1,-36.91689419746399,-14.131630897521973,-3.2002663612365723,0.0,5,1,4.6689465045928955,3.3125,1.3564465045928955,0.0,1
head/passive_2/400,head,passive_2,400,400,Students aren't ,.,abducted,died,Students aren't abducted.,Students aren't died.,-23.77844350039959,-12.50211088359356,-2.5568323135375977,0.0,6,3,-23.985407829284668,-12.829238891601562,-2.436668634414673,0.0,4,1,0.20696432888507843,0.32712800800800323,-0.1201636791229248,0.0,1
head/passive_2/401,head,passive_2,401,401,Most majors were ,.,pleased,reacted,Most majors were pleased.,Most majors were reacted.,-26.397538423538208,-7.532136917114258,-3.1504414081573486,0.0,4,1,-32.020357608795166,-12.282136917114258,-4.023260593414307,0.0,4,1,5.622819185256958,4.75,0.872819185256958,0.0,1
head/passive_2/402,head,passive_2,402,402,Many sellers weren't ,.,overcome,existed,Many sellers weren't overcome.,Many sellers weren't existed.,-36.30949181318283,-11.139978408813477,-3.787498712539673,0.0,5,1,-37.92795842885971,-14.264978408813477,-2.2809653282165527,0.0,5,1,1.6184666156768799,3.125,-1.5065333843231201,0.0,1
head/passive_2/403,head,passive_2,403,403,The dancer is ,.,owned,testified,The dancer is owned.,The dancer is testified.,-30.052401542663574,-9.676841735839844,-5.21664571762085,0.0,4,1,-33.26859712600708,-13.497154235839844,-4.6125288009643555,0.0,4,1,3.216195583343506,3.8203125,-0.6041169166564941,0.0,1
head/passive_2/404,head,passive_2,404,404,Those fathers aren't ,.,priced,emerged,Those fathers aren't priced.,Those fathers aren't emerged.,-34.75482904165983,-13.846793174743652,-4.173928737640381,0.0,5,1,-34.81893216818571,-14.924918174743652,-3.1599068641662598,0.0,5,1,0.0641031265258789,1.078125,-1.014021873474121,0.0,1
head/passive_2/405,head,passive_2,405,405,Kevin isn't ,.,saturated,vanished,Kevin isn't saturated.,Kevin isn't vanished.,-25.04020681977272,-14.294836044311523,-2.50445556640625,0.0,4,1,-22.875660330057144,-12.568273544311523,-2.066471576690674,0.0,4,1,-2.164546489715576,-1.7265625,-0.43798398971557617,0.0,0
head/passive_2/406,head,passive_2,406,406,That vanilla isn't ,.,fascinated,occurred,That vanilla isn't fascinated.,That vanilla isn't occurred.,-38.8722458332777,-16.337451934814453,-3.570408344268799,0.0,5,1,-35.84341959655285,-13.817919731140137,-3.0611143112182617,0.0,5,1,-3.0288262367248535,-2.5195322036743164,-0.5092940330505371,0.0,0
head/passive_2/407,head,passive_2,407,407,The son isn't ,.,hosted,complained,The son isn't hosted.,The son isn't complained.,-34.57992008328438,-14.097951889038086,-3.3287172317504883,0.0,5,1,-34.53224828839302,-13.254201889038086,-4.124795436859131,0.0,5,1,-0.04767179489135742,-0.84375,0.7960782051086426,0.0,0
head/passive_2/408,head,passive_2,408,408,This messiah was ,.,bet,struggled,This messiah was bet.,This messiah was struggled.,-33.5760281085968,-10.000001907348633,-6.111451148986816,0.0,5,1,-36.56780123710632,-13.421876907348633,-5.681349277496338,0.0,5,1,2.9917731285095215,3.421875,-0.4301018714904785,0.0,1
head/passive_2/409,head,passive_2,409,409,Some grandmother is ,.,condemned,vanished,Some grandmother is condemned.,Some grandmother is vanished.,-34.02268958091736,-10.78371524810791,-3.4141952991485596,0.0,4,1,-34.72178792953491,-12.50246524810791,-2.3945436477661133,0.0,4,1,0.6990983486175537,1.71875,-1.0196516513824463,0.0,1
head/passive_2/410,head,passive_2,410,410,The doctors are ,.,employed,testified,The doctors are employed.,The doctors are testified.,-26.74092745780945,-8.394845008850098,-5.4112396240234375,0.0,4,1,-31.638479948043823,-14.394845008850098,-4.3087921142578125,0.0,4,1,4.897552490234375,6.0,-1.102447509765625,0.0,1
head/passive_2/411,head,passive_2,411,411,The galaxy isn't ,.,inspected,remarked,The galaxy isn't inspected.,The galaxy isn't remarked.,-32.997269958257675,-12.619926452636719,-2.7672364711761475,0.0,5,1,-34.94279584288597,-13.182426452636719,-4.150262355804443,0.0,5,1,1.945525884628296,0.5625,1.383025884628296,0.0,1
head/passive_2/412,head,passive_2,412,412,The customer is ,.,regarded,screamed,The customer is regarded.,The customer is screamed.,-26.61090087890625,-8.87097454071045,-6.581230163574219,0.0,4,1,-28.115291595458984,-12.90222454071045,-4.054370880126953,0.0,4,1,1.5043907165527344,4.03125,-2.5268592834472656,0.0,1
head/passive_2/413,head,passive_2,413,413,Those nations weren't ,.,spared,emerged,Those nations weren't spared.,Those nations weren't emerged.,-27.797859877347946,-8.002792358398438,-1.5418472290039062,0.0,5,1,-36.28007718920708,-14.260604858398438,-3.766252040863037,0.0,5,1,8.48221731185913,6.2578125,2.224404811859131,0.0,1
head/passive_2/414,head,passive_2,414,414,Most lesbians' niece was ,.,displayed,arrived,Most lesbians' niece was displayed.,Most lesbians' niece was arrived.,-48.685719506815076,-11.449297904968262,-4.149561405181885,0.0,8,1,-48.02018787153065,-12.246172904968262,-2.687154769897461,0.0,8,1,-0.6655316352844238,0.796875,-1.4624066352844238,0.0,0
head/passive_2/415,head,passive_2,415,415,Chad isn't ,.,fulfilled,remarked,Chad isn't fulfilled.,Chad isn't remarked.,-29.634112864732742,-12.365877151489258,-2.342557191848755,0.0,5,1,-34.181485921144485,-15.559236526489258,-3.696570873260498,0.0,5,1,4.547373056411743,3.193359375,1.3540136814117432,0.0,1
head/passive_2/416,head,passive_2,416,416,Uses weren't ,.,weighed,remarked,Uses weren't weighed.,Uses weren't remarked.,-35.492288783192635,-10.373383522033691,-2.722498893737793,0.0,5,1,-36.427294448018074,-11.310883522033691,-2.7200045585632324,0.0,5,1,0.9350056648254395,0.9375,-0.002494335174560547,0.0,1
head/passive_2/417,head,passive_2,417,417,Every incumbent was ,.,deposited,struggled,Every incumbent was deposited.,Every incumbent was struggled.,-30.214375495910645,-10.680630683898926,-3.964315414428711,0.0,4,1,-32.56490731239319,-13.555630683898926,-3.439847230911255,0.0,4,1,2.350531816482544,2.875,-0.524468183517456,0.0,1
head/passive_2/418,head,passive_2,418,418,Catherine isn't ,.,regarded,testified,Catherine isn't regarded.,Catherine isn't testified.,-36.24826921522617,-12.515032768249512,-5.5167059898376465,0.0,5,1,-37.54008926451206,-16.315814971923828,-3.0077438354492188,0.0,5,1,1.2918200492858887,3.8007822036743164,-2.5089621543884277,0.0,1
head/passive_2/419,head,passive_2,419,419,Poets are ,.,confronted,occurred,Poets are confronted.,Poets are occurred.,-25.411630630493164,-8.474605560302734,-6.171582221984863,0.0,4,1,-27.680452346801758,-14.396480560302734,-2.518528938293457,0.0,4,1,2.2688217163085938,5.921875,-3.6530532836914062,0.0,1
head/passive_2/420,head,passive_2,420,420,Some driver was ,.,advertised,screamed,Some driver was advertised.,Some driver was screamed.,-32.897544860839844,-10.6419677734375,-4.006138801574707,0.0,4,1,-33.534783363342285,-11.7357177734375,-3.5496273040771484,0.0,4,1,0.6372385025024414,1.09375,-0.4565114974975586,0.0,1
head/passive_2/421,head,passive_2,421,421,The position is ,.,saturated,emerged,The position is saturated.,The position is emerged.,-22.9086971282959,-10.035394668579102,-2.057739734649658,0.0,4,1,-28.46870994567871,-14.011957168579102,-3.6411900520324707,0.0,4,1,5.5600128173828125,3.9765625,1.5834503173828125,0.0,1
head/passive_2/422,head,passive_2,422,422,All organizers aren't ,.,characterized,progressed,All organizers aren't characterized.,All organizers aren't progressed.,-41.035383105278015,-12.807523727416992,-6.298631191253662,0.0,5,1,-40.172361969947815,-15.272367477416992,-2.970766305923462,0.0,5,1,-0.8630211353302002,2.46484375,-3.3278648853302,0.0,0
head/passive_2/423,head,passive_2,423,423,An outlaw wasn't ,.,abandoned,laughed,An outlaw wasn't abandoned.,An outlaw wasn't laughed.,-31.069985508918762,-10.271339416503906,-2.068645477294922,0.0,5,1,-37.59841978549957,-11.021339416503906,-7.847079753875732,0.0,5,1,6.5284342765808105,0.75,5.7784342765808105,0.0,1
head/passive_2/424,head,passive_2,424,424,Maria wasn't ,.,included,responded,Maria wasn't included.,Maria wasn't responded.,-19.961888179183006,-8.247600555419922,-2.162649393081665,0.0,4,1,-24.540191993117332,-12.825725555419922,-2.162828207015991,0.0,4,1,4.578303813934326,4.578125,0.00017881393432617188,0.0,1
head/passive_2/425,head,passive_2,425,425,Some princes are ,.,targeted,remained,Some princes are targeted.,Some princes are remained.,-29.550083875656128,-11.860257148742676,-2.9826173782348633,0.0,4,1,-31.203734874725342,-13.172757148742676,-3.323768377304077,0.0,4,1,1.6536509990692139,1.3125,0.34115099906921387,0.0,1
head/passive_2/426,head,passive_2,426,426,Those recruits aren't ,.,drowned,lied,Those recruits aren't drowned.,Those recruits aren't lied.,-31.77396810054779,-11.648300170898438,-2.4689061641693115,0.0,5,1,-32.21485888957977,-11.710800170898438,-2.847296953201294,0.0,5,1,0.4408907890319824,0.0625,0.3783907890319824,0.0,1
head/passive_2/427,head,passive_2,427,427,Kevin's students are ,.,committed,emerged,Kevin's students are committed.,Kevin's students are emerged.,-28.53752040863037,-6.224603176116943,-5.696963787078857,0.0,5,1,-34.840327501297,-14.677728652954102,-3.546645402908325,0.0,5,1,6.302807092666626,8.453125476837158,-2.1503183841705322,0.0,1
head/passive_2/428,head,passive_2,428,428,A lot of makers weren't ,.,enforced,complained,A lot of makers weren't enforced.,A lot of makers weren't complained.,-40.98644329607487,-12.383003234863281,-2.060033082962036,0.0,7,1,-43.96460820734501,-12.804878234863281,-4.616322994232178,0.0,7,1,2.9781649112701416,0.421875,2.5562899112701416,0.0,1
head/passive_2/429,head,passive_2,429,429,The hicks aren't ,.,hosted,remained,The hicks aren't hosted.,The hicks aren't remained.,-38.98965196311474,-12.298255920410156,-3.4500155448913574,0.0,6,1,-44.08965091407299,-16.520912170410156,-4.327358245849609,0.0,6,1,5.099998950958252,4.22265625,0.877342700958252,0.0,1
head/passive_2/430,head,passive_2,430,430,A homosexuality is ,.,seized,lied,A homosexuality is seized.,A homosexuality is lied.,-33.88132429122925,-12.981070518493652,-4.990010738372803,0.0,4,1,-34.37112331390381,-14.043570518493652,-4.417309761047363,0.0,4,1,0.48979902267456055,1.0625,-0.5727009773254395,0.0,1
head/passive_2/431,head,passive_2,431,431,The politician wasn't ,.,recommended,lied,The politician wasn't recommended.,The politician wasn't lied.,-32.98757556080818,-11.815004348754883,-2.99953556060791,0.0,5,1,-33.425462275743484,-11.690004348754883,-3.562422275543213,0.0,5,1,0.43788671493530273,-0.125,0.5628867149353027,0.0,1
head/passive_2/432,head,passive_2,432,432,Mariners are ,.,blessed,vanished,Mariners are blessed.,Mariners are vanished.,-22.736294984817505,-8.192419052124023,-3.687025308609009,0.0,4,1,-27.19730806350708,-14.383825302124023,-1.956632137298584,0.0,4,1,4.461013078689575,6.19140625,-1.7303931713104248,0.0,1
head/passive_2/433,head,passive_2,433,433,A lender's brothers weren't ,.,stuffed,competed,A lender's brothers weren't stuffed.,A lender's brothers weren't competed.,-56.1540592154488,-12.114814758300781,-4.219274044036865,0.0,7,1,-56.43111757840961,-13.286689758300781,-3.3244574069976807,0.0,7,1,0.27705836296081543,1.171875,-0.8948166370391846,0.0,1
head/passive_2/434,head,passive_2,434,434,Some woman was ,.,crowned,responded,Some woman was crowned.,Some woman was responded.,-26.29825782775879,-9.444515228271484,-3.2496824264526367,0.0,4,1,-31.325475215911865,-14.421077728271484,-3.300337314605713,0.0,4,1,5.027217388153076,4.9765625,0.05065488815307617,0.0,1
head/passive_2/435,head,passive_2,435,435,That singer's colleague was ,.,spared,responded,That singer's colleague was spared.,That singer's colleague was responded.,-40.735639214515686,-9.337358474731445,-1.9506555795669556,0.0,6,1,-47.56896734237671,-12.993608474731445,-5.1277337074279785,0.0,6,1,6.833328127861023,3.65625,3.177078127861023,0.0,1
head/passive_2/436,head,passive_2,436,436,Some beloved wasn't ,.,manipulated,remained,Some beloved wasn't manipulated.,Some beloved wasn't remained.,-38.45541203022003,-12.131543159484863,-2.1484246253967285,0.0,5,1,-39.62663424015045,-13.279980659484863,-2.1712093353271484,0.0,5,1,1.17122220993042,1.1484375,0.022784709930419922,0.0,1
head/passive_2/437,head,passive_2,437,437,Many elders weren't ,.,overcome,laughed,Many elders weren't overcome.,Many elders weren't laughed.,-35.14319905638695,-9.811613082885742,-3.5506625175476074,0.0,5,1,-40.082509607076645,-11.342863082885742,-6.958723068237305,0.0,5,1,4.939310550689697,1.53125,3.4080605506896973,0.0,1
head/passive_2/438,head,passive_2,438,438,This trilogy was ,.,adapted,progressed,This trilogy was adapted.,This trilogy was progressed.,-27.649641275405884,-5.964313507080078,-8.056425094604492,0.0,4,1,-32.05034375190735,-12.870563507080078,-5.550877571105957,0.0,4,1,4.400702476501465,6.90625,-2.505547523498535,0.0,1
head/passive_2/439,head,passive_2,439,439,Every feminist wasn't ,.,accredited,screamed,Every feminist wasn't accredited.,Every feminist wasn't screamed.,-38.77535444498062,-13.06978988647461,-2.7956459522247314,0.0,5,1,-39.48542195558548,-11.61666488647461,-4.95883846282959,0.0,5,1,0.7100675106048584,-1.453125,2.1631925106048584,0.0,1
head/passive_2/440,head,passive_2,440,440,A lot of lamps aren't ,.,alleged,proceeded,A lot of lamps aren't alleged.,A lot of lamps aren't proceeded.,-42.77286921441555,-13.511702537536621,-3.6487655639648438,0.0,7,1,-44.54657207429409,-15.764632225036621,-3.169538736343384,0.0,7,1,1.77370285987854,2.2529296875,-0.47922682762145996,0.0,1
head/passive_2/441,head,passive_2,441,441,A marxist was ,.,tracked,replied,A marxist was tracked.,A marxist was replied.,-37.62986350059509,-11.784189224243164,-4.802769184112549,0.0,6,1,-38.18164658546448,-12.299814224243164,-4.838927268981934,0.0,6,1,0.5517830848693848,0.515625,0.036158084869384766,0.0,1
head/passive_2/442,head,passive_2,442,442,A lamp was ,.,allowed,progressed,A lamp was allowed.,A lamp was progressed.,-27.786991834640503,-7.53060245513916,-5.276707172393799,0.0,4,1,-31.274436473846436,-12.74935245513916,-3.5454018115997314,0.0,4,1,3.4874446392059326,5.21875,-1.7313053607940674,0.0,1
head/passive_2/443,head,passive_2,443,443,This tailor was ,.,posted,struggled,This tailor was posted.,This tailor was struggled.,-31.036246299743652,-8.983718872070312,-4.282286643981934,0.0,4,1,-36.05837154388428,-13.421218872070312,-4.866911888122559,0.0,4,1,5.022125244140625,4.4375,0.584625244140625,0.0,1
head/passive_2/444,head,passive_2,444,444,Most teens are ,.,impaired,vanished,Most teens are impaired.,Most teens are vanished.,-27.495431542396545,-10.938076972961426,-3.7726879119873047,0.0,4,1,-29.350754618644714,-14.320889472961426,-2.2451984882354736,0.0,4,1,1.855323076248169,3.3828125,-1.527489423751831,0.0,1
head/passive_2/445,head,passive_2,445,445,A lot of volunteers aren't ,.,leased,struggled,A lot of volunteers aren't leased.,A lot of volunteers aren't struggled.,-41.34179784357548,-14.32310962677002,-2.8804073333740234,0.0,7,1,-43.62129594385624,-15.51451587677002,-3.968499183654785,0.0,7,1,2.2794981002807617,1.19140625,1.0880918502807617,0.0,1
